# Acce x,Acce y,Acce z,Gyro x,Gyro y,Gyro z,Magn x,Magn y,Magn z,Position x,Position y,Position z,Voltage,UWB ID,UWB distande
36,-128,-8024,-59,92,35,-8450,-12544,-12291,2395,1423,-155,7322,39,2786
36,-128,-8024,-59,92,35,-8450,-12544,-12291,2395,1423,-155,7322,39,2786
36,-128,-8024,-59,92,35,-8450,-12544,-12291,2395,1423,-155,7322,39,2786
36,-128,-8024,-59,92,35,-8450,-12544,-12291,2395,1423,-155,7322,39,2786
36,-128,-8024,-59,92,35,-8450,-12544,-12291,2395,1423,-155,7322,39,2786
36,-128,-8024,-59,92,35,-8450,-12544,-12291,2395,1423,-155,7322,39,2786
-40,-144,-7984,-63,81,52,-5890,-10496,-11779,2395,1423,-155,7322,39,2786
-40,-144,-7984,-63,81,52,-5890,-10496,-11779,2348,1431,-125,7322,33,2392
-40,-144,-7984,-63,81,52,-5890,-10496,-11779,2348,1431,-125,7322,33,2392
-40,-144,-7984,-63,81,52,-5890,-10496,-11779,2348,1431,-125,7322,33,2392
-40,-144,-7984,-63,81,52,-5890,-10496,-11779,2348,1431,-125,7322,33,2392
-40,-144,-7984,-63,81,52,-5890,-10496,-11779,2348,1431,-125,7322,33,2392
-40,-144,-7984,-63,81,52,-5890,-10496,-11779,2348,1431,-125,7322,33,2392
-40,-144,-7984,-63,81,52,-5890,-10496,-11779,2348,1431,-125,7322,33,2392
16,-172,-8024,-97,75,30,-7170,-10496,-14339,2352,1468,-101,7322,33,2392
16,-172,-8024,-97,75,30,-7170,-10496,-14339,2352,1468,-101,7322,33,2364
16,-172,-8024,-97,75,30,-7170,-10496,-14339,2352,1468,-101,7322,33,2364
16,-172,-8024,-97,75,30,-7170,-10496,-14339,2352,1468,-101,7322,33,2364
16,-172,-8024,-97,75,30,-7170,-10496,-14339,2352,1468,-101,7322,33,2364
16,-172,-8024,-97,75,30,-7170,-10496,-14339,2352,1468,-101,7322,33,2364
16,-172,-8024,-97,75,30,-7170,-10496,-14339,2352,1468,-101,7322,33,2364
16,-172,-8024,-97,75,30,-7170,-10496,-14339,2352,1468,-101,7322,33,2364
16,-172,-8024,-97,75,30,-7170,-10496,-14339,2352,1468,-101,7322,33,2364
16,-172,-8024,-97,75,30,-7170,-10496,-14339,2352,1468,-101,7322,33,2364
16,-172,-8024,-97,75,30,-7170,-10496,-14339,2352,1468,-101,7322,33,2364
16,-172,-8024,-97,75,30,-7170,-10496,-14339,2352,1468,-101,7322,33,2364
8,-136,-8064,-88,77,22,-7170,-12544,-13059,2356,1455,-98,7322,33,2364
4,-68,-7976,-68,65,34,-9986,-11520,-13827,2356,1455,-98,7322,33,2383
4,-68,-7976,-68,65,34,-9986,-11520,-13827,2353,1463,-105,7322,33,2355
4,-68,-7976,-68,65,34,-9986,-11520,-13827,2353,1463,-105,7322,33,2355
4,-68,-7976,-68,65,34,-9986,-11520,-13827,2353,1463,-105,7322,33,2355
4,-68,-7976,-68,65,34,-9986,-11520,-13827,2353,1463,-105,7322,33,2355
4,-68,-7976,-68,65,34,-9986,-11520,-13827,2353,1463,-105,7322,33,2355
4,-68,-7976,-68,65,34,-9986,-11520,-13827,2353,1463,-105,7322,33,2355
-44,-168,-8048,-76,92,18,-7426,-11008,-13827,2352,1429,188,7322,33,2364
-44,-168,-8048,-76,92,18,-7426,-11008,-13827,2352,1429,188,7322,33,2364
32,-184,-8020,-78,93,6,-6146,-11008,-13827,2341,1483,-67,7322,33,2374
-36,-144,-8024,-75,90,10,-5122,-11264,-11779,2371,1490,-105,7322,33,2364
-36,-144,-8024,-75,90,10,-5122,-11264,-11779,2371,1490,-105,7322,33,2364
-36,-144,-8024,-75,90,10,-5122,-11264,-11779,2371,1490,-105,7322,33,2364
-36,-144,-8024,-75,90,10,-5122,-11264,-11779,2371,1490,-105,7322,33,2364
-36,-144,-8024,-75,90,10,-5122,-11264,-11779,2371,1490,-105,7322,33,2364
-36,-144,-8024,-75,90,10,-5122,-11264,-11779,2371,1490,-105,7322,33,2364
-36,-144,-8024,-75,90,10,-5122,-11264,-11779,2371,1490,-105,7322,33,2364
-36,-144,-8024,-75,90,10,-5122,-11264,-11779,2371,1490,-105,7322,33,2364
-36,-144,-8024,-75,90,10,-5122,-11264,-11779,2371,1490,-105,7322,33,2364
-36,-144,-8024,-75,90,10,-5122,-11264,-11779,2371,1490,-105,7322,33,2364
-36,-144,-8024,-75,90,10,-5122,-11264,-11779,2371,1490,-105,7322,33,2364
-36,-144,-8024,-75,90,10,-5122,-11264,-11779,2371,1490,-105,7322,33,2364
-36,-144,-8024,-75,90,10,-5122,-11264,-11779,2371,1490,-105,7322,33,2364
-36,-144,-8024,-75,90,10,-5122,-11264,-11779,2371,1490,-105,7322,33,2364
-8,-164,-8004,-76,54,7,-5122,-11264,-15619,2371,1490,-105,7322,33,2364
-8,-164,-8004,-76,54,7,-5122,-11264,-15619,2371,1490,-105,7322,33,2364
-8,-164,-8004,-76,54,7,-5122,-11264,-15619,2371,1490,-105,7322,33,2364
-8,-164,-8004,-76,54,7,-5122,-11264,-15619,2371,1490,-105,7322,33,2364
-8,-164,-8004,-76,54,7,-5122,-11264,-15619,2371,1490,-105,7322,33,2364
-8,-164,-8004,-76,54,7,-5122,-11264,-15619,2371,1490,-105,7322,33,2364
-8,-164,-8004,-76,54,7,-5122,-11264,-15619,2339,1439,-64,7322,33,2355
-8,-164,-8004,-76,54,7,-5122,-11264,-15619,2339,1439,-64,7322,33,2355
-8,-164,-8004,-76,54,7,-5122,-11264,-15619,2339,1439,-64,7322,33,2355
-8,-164,-8004,-76,54,7,-5122,-11264,-15619,2339,1439,-64,7322,33,2355
-8,-164,-8004,-76,54,7,-5122,-11264,-15619,2339,1439,-64,7322,33,2355
-8,-164,-8004,-76,54,7,-5122,-11264,-15619,2339,1439,-64,7322,33,2355
-8,-164,-8004,-76,54,7,-5122,-11264,-15619,2339,1439,-64,7322,33,2355
-12,-184,-7960,-81,88,28,-8706,-11520,-13315,2339,1439,-64,7322,33,2355
-12,-184,-7960,-81,88,28,-8706,-11520,-13315,2339,1439,-64,7322,33,2355
-12,-184,-7960,-81,88,28,-8706,-11520,-13315,2339,1439,-64,7322,33,2355
-12,-184,-7960,-81,88,28,-8706,-11520,-13315,2367,1476,-122,7322,33,2355
-32,-164,-8036,-67,70,35,-7682,-10496,-16643,2367,1476,-122,7322,33,2364
-32,-164,-8036,-67,70,35,-7682,-10496,-16643,2367,1476,-122,7322,33,2364
-32,-164,-8036,-67,70,35,-7682,-10496,-16643,2367,1476,-122,7322,33,2364
-32,-164,-8036,-67,70,35,-7682,-10496,-16643,2367,1476,-122,7322,33,2364
20,-136,-8024,-88,85,44,-7426,-12288,-15107,2355,1428,-106,7322,33,2374
20,-136,-8024,-88,85,44,-7426,-12288,-15107,2355,1428,-106,7322,33,2374
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2355,1428,-106,7322,33,2374
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2355,1428,-106,7322,33,2374
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2355,1428,-106,7322,33,2374
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2355,1428,-106,7322,33,2374
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2347,1485,-95,7322,33,2374
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2347,1485,-95,7322,33,2374
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2347,1485,-95,7322,33,2374
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2347,1485,-95,7322,33,2374
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2347,1485,-95,7322,33,2345
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2347,1485,-95,7322,33,2345
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2347,1485,-95,7322,33,2345
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2347,1485,-95,7322,33,2345
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2347,1485,-95,7322,33,2345
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2347,1485,-95,7322,33,2345
-20,-116,-8004,-65,74,26,-6146,-10240,-12035,2347,1485,-95,7322,33,2345
-40,-152,-7952,-67,109,10,-7170,-10496,-13571,2347,1485,-95,7322,33,2345
-40,-152,-7952,-67,109,10,-7170,-10496,-13571,2347,1485,-95,7322,33,2345
-40,-152,-7952,-67,109,10,-7170,-10496,-13571,2347,1485,-95,7322,33,2345
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2383
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2383
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2355
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2355
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2355
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2355
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2355
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2355
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2355
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2355
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2355
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2355
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2355
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2355
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2355
-64,-136,-7972,-65,93,-2,-6658,-11008,-13315,2346,1459,-112,7322,33,2355
24,-112,-8032,-66,58,27,-7426,-11008,-12547,2346,1459,-112,7322,33,2355
24,-112,-8032,-66,58,27,-7426,-11008,-12547,2346,1459,-112,7322,33,2355
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-36,-152,-8048,-55,87,18,-9218,-11008,-14595,2363,1436,-127,7322,33,2392
-4,-120,-7952,-69,81,-5,-7426,-12288,-13827,2363,1436,-127,7322,33,2392
-4,-120,-7952,-69,81,-5,-7426,-12288,-13827,2345,1450,-43,7322,33,2364
-4,-120,-7952,-69,81,-5,-7426,-12288,-13827,2345,1450,-43,7322,33,2364
-4,-120,-7952,-69,81,-5,-7426,-12288,-13827,2345,1450,-43,7322,33,2364
-4,-120,-7952,-69,81,-5,-7426,-12288,-13827,2345,1450,-43,7322,33,2364
32,-128,-7984,-64,103,37,-5378,-8960,-15107,2345,1450,-43,7322,33,2364
32,-128,-7984,-64,103,37,-5378,-8960,-15107,2345,1450,-43,7322,33,2364
32,-128,-7984,-64,103,37,-5378,-8960,-15107,2350,1489,-99,7322,33,2364
32,-128,-7984,-64,103,37,-5378,-8960,-15107,2350,1489,-99,7322,33,2364
32,-128,-7984,-64,103,37,-5378,-8960,-15107,2350,1489,-99,7322,33,2364
32,-128,-7984,-64,103,37,-5378,-8960,-15107,2350,1489,-99,7322,33,2364
32,-128,-7984,-64,103,37,-5378,-8960,-15107,2350,1489,-99,7322,33,2364
32,-128,-7984,-64,103,37,-5378,-8960,-15107,2350,1489,-99,7322,33,2364
32,-128,-7984,-64,103,37,-5378,-8960,-15107,2350,1489,-99,7322,33,2364
32,-128,-7984,-64,103,37,-5378,-8960,-15107,2350,1489,-99,7322,33,2364
12,-140,-8056,-55,78,65,-4610,-11776,-16643,2350,1489,-99,7322,33,2374
12,-140,-8056,-55,78,65,-4610,-11776,-16643,2350,1489,-99,7322,33,2374
12,-140,-8056,-55,78,65,-4610,-11776,-16643,2350,1489,-99,7322,33,2374
12,-140,-8056,-55,78,65,-4610,-11776,-16643,2350,1489,-99,7322,33,2374
12,-140,-8056,-55,78,65,-4610,-11776,-16643,2350,1489,-99,7322,33,2374
-24,-116,-8028,-83,88,36,-7426,-10240,-15107,2329,1461,-80,7322,33,2336
40,-148,-8012,-77,87,28,-7682,-9984,-14851,2354,1475,-111,7322,0,0
40,-148,-8012,-77,87,28,-7682,-9984,-14851,2354,1475,-111,7322,33,2392
40,-148,-8012,-77,87,28,-7682,-9984,-14851,2354,1475,-111,7322,33,2392
40,-148,-8012,-77,87,28,-7682,-9984,-14851,2354,1475,-111,7322,33,2392
40,-148,-8012,-77,87,28,-7682,-9984,-14851,2354,1475,-111,7322,33,2392
40,-148,-8012,-77,87,28,-7682,-9984,-14851,2354,1475,-111,7322,33,2392
40,-148,-8012,-77,87,28,-7682,-9984,-14851,2354,1475,-111,7322,33,2392
40,-148,-8012,-77,87,28,-7682,-9984,-14851,2354,1475,-111,7322,33,2392
40,-148,-8012,-77,87,28,-7682,-9984,-14851,2354,1475,-111,7322,33,2392
40,-148,-8012,-77,87,28,-7682,-9984,-14851,2354,1475,-111,7322,33,2392
40,-148,-8012,-77,87,28,-7682,-9984,-14851,2354,1475,-111,7322,33,2392
40,-148,-8012,-77,87,28,-7682,-9984,-14851,2354,1475,-111,7322,33,2392
40,-148,-8012,-77,87,28,-7682,-9984,-14851,2354,1475,-111,7322,33,2392
40,-148,-8012,-77,87,28,-7682,-9984,-14851,2354,1475,-111,7322,33,2392
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2354,1475,-111,7322,33,2392
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2354,1475,-111,7322,33,2392
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2354,1475,-111,7322,33,2392
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2354,1475,-111,7322,33,2392
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2354,1475,-111,7322,33,2392
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2354,1475,-111,7322,33,2392
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2346,1473,-113,7322,33,2392
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2346,1473,-113,7322,33,2364
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2346,1473,-113,7322,33,2364
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2346,1473,-113,7322,33,2364
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2346,1473,-113,7322,33,2364
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2346,1473,-113,7322,33,2364
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2346,1473,-113,7322,33,2364
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2346,1473,-113,7322,33,2364
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2346,1473,-113,7322,33,2364
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2346,1473,-113,7322,33,2364
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2346,1473,-113,7322,33,2364
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2346,1473,-113,7322,33,2364
8,-116,-8012,-50,73,44,-10498,-14080,-11523,2346,1473,-113,7322,33,2364
0,-160,-8008,-67,89,17,-5378,-9472,-13827,2346,1473,-113,7322,33,2364
0,-160,-8008,-67,89,17,-5378,-9472,-13827,2346,1473,-113,7322,33,2364
0,-160,-8008,-67,89,17,-5378,-9472,-13827,2346,1473,-113,7322,33,2364
0,-160,-8008,-67,89,17,-5378,-9472,-13827,2346,1473,-113,7322,33,2364
0,-160,-8008,-67,89,17,-5378,-9472,-13827,2346,1473,-113,7322,33,2364
0,-160,-8008,-67,89,17,-5378,-9472,-13827,2346,1473,-113,7322,33,2364
0,-160,-8008,-67,89,17,-5378,-9472,-13827,2343,1456,-128,7322,33,2364
0,-160,-8008,-67,89,17,-5378,-9472,-13827,2343,1456,-128,7322,33,2383
0,-160,-8008,-67,89,17,-5378,-9472,-13827,2343,1456,-128,7322,33,2383
0,-160,-8008,-67,89,17,-5378,-9472,-13827,2343,1456,-128,7322,33,2383
4,-192,-8004,-69,98,37,-7170,-11264,-14339,2343,1456,-128,7322,33,2383
4,-192,-8004,-69,98,37,-7170,-11264,-14339,2343,1456,-128,7322,33,2383
4,-192,-8004,-69,98,37,-7170,-11264,-14339,2343,1456,-128,7322,33,2383
4,-192,-8004,-69,98,37,-7170,-11264,-14339,2343,1456,-128,7322,33,2383
4,-192,-8004,-69,98,37,-7170,-11264,-14339,2343,1456,-128,7322,33,2383
4,-192,-8004,-69,98,37,-7170,-11264,-14339,2343,1456,-128,7322,33,2383
4,-192,-8004,-69,98,37,-7170,-11264,-14339,2343,1456,-128,7322,33,2383
4,-192,-8004,-69,98,37,-7170,-11264,-14339,2343,1456,-128,7322,33,2383
4,-192,-8004,-69,98,37,-7170,-11264,-14339,2343,1456,-128,7322,33,2383
4,-192,-8004,-69,98,37,-7170,-11264,-14339,2343,1456,-128,7322,33,2383
-28,-144,-7996,-78,88,50,-7682,-9216,-14339,2340,1447,-58,7322,33,2374
-28,-144,-7996,-78,88,50,-7682,-9216,-14339,2340,1447,-58,7322,33,2374
-28,-144,-7996,-78,88,50,-7682,-9216,-14339,2340,1447,-58,7322,33,2374
-28,-144,-7996,-78,88,50,-7682,-9216,-14339,2340,1447,-58,7322,33,2374
-28,-144,-7996,-78,88,50,-7682,-9216,-14339,2340,1447,-58,7322,33,2374
-28,-144,-7996,-78,88,50,-7682,-9216,-14339,2340,1447,-58,7322,33,2374
-28,-144,-7996,-78,88,50,-7682,-9216,-14339,2340,1447,-58,7322,33,2374
-28,-144,-7996,-78,88,50,-7682,-9216,-14339,2340,1447,-58,7322,33,2374
-28,-144,-7996,-78,88,50,-7682,-9216,-14339,2340,1447,-58,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2340,1447,-58,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2340,1447,-58,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2340,1447,-58,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
28,-116,-8032,-58,69,32,-7170,-10496,-14339,2346,1463,-112,7322,33,2374
52,-196,-8032,-81,83,8,-8706,-11008,-17667,2346,1463,-112,7322,33,2374
52,-196,-8032,-81,83,8,-8706,-11008,-17667,2346,1463,-112,7322,33,2374
52,-196,-8032,-81,83,8,-8706,-11008,-17667,2346,1463,-112,7322,33,2374
52,-196,-8032,-81,83,8,-8706,-11008,-17667,2346,1463,-112,7322,33,2374
52,-196,-8032,-81,83,8,-8706,-11008,-17667,2372,1473,-118,7322,33,2374
52,-196,-8032,-81,83,8,-8706,-11008,-17667,2372,1473,-118,7322,33,2374
52,-196,-8032,-81,83,8,-8706,-11008,-17667,2372,1473,-118,7322,33,2383
52,-196,-8032,-81,83,8,-8706,-11008,-17667,2372,1473,-118,7322,33,2383
52,-196,-8032,-81,83,8,-8706,-11008,-17667,2372,1473,-118,7322,33,2383
40,-168,-7976,-108,87,25,-7426,-9472,-15107,2372,1473,-118,7322,33,2383
40,-168,-7976,-108,87,25,-7426,-9472,-15107,2372,1473,-118,7322,33,2383
40,-168,-7976,-108,87,25,-7426,-9472,-15107,2372,1473,-118,7322,33,2383
40,-168,-7976,-108,87,25,-7426,-9472,-15107,2372,1473,-118,7322,33,2383
40,-168,-7976,-108,87,25,-7426,-9472,-15107,2372,1473,-118,7322,33,2383
40,-168,-7976,-108,87,25,-7426,-9472,-15107,2372,1473,-118,7322,33,2383
40,-168,-7976,-108,87,25,-7426,-9472,-15107,2339,1453,-44,7322,33,2355
40,-168,-7976,-108,87,25,-7426,-9472,-15107,2339,1453,-44,7322,33,2355
40,-168,-7976,-108,87,25,-7426,-9472,-15107,2339,1453,-44,7322,33,2355
40,-168,-7976,-108,87,25,-7426,-9472,-15107,2339,1453,-44,7322,33,2355
-4,-168,-7976,-108,87,25,-7426,-9472,-15107,2339,1453,-44,7322,33,2355
-4,-196,-7996,-62,73,18,-7682,-11264,-14851,2339,1453,-44,7322,33,2355
-4,-196,-7996,-62,73,18,-7682,-11264,-14851,2339,1453,-44,7322,33,2355
-4,-196,-7996,-62,73,18,-7682,-11264,-14851,2339,1453,-44,7322,33,2355
-4,-196,-7996,-62,73,18,-7682,-11264,-14851,2339,1453,-44,7322,33,2355
-4,-196,-7996,-62,73,18,-7682,-11264,-14851,2339,1453,-44,7322,33,2355
-4,-196,-7996,-62,73,18,-7682,-11264,-14851,2339,1453,-44,7322,33,2355
-4,-196,-7996,-62,73,18,-7682,-11264,-14851,2339,1453,-44,7322,33,2355
-4,-196,-7996,-62,73,18,-7682,-11264,-14851,2339,1453,-44,7322,33,2355
-4,-196,-7996,-62,73,18,-7682,-11264,-14851,2339,1453,-44,7322,33,2355
-4,-196,-7996,-62,73,18,-7682,-11264,-14851,2339,1453,-44,7322,33,2355
-4,-196,-7996,-62,73,18,-7682,-11264,-14851,2339,1453,-44,7322,33,2355
-4,-196,-7996,-62,73,18,-7682,-11264,-14851,2339,1453,-44,7322,33,2355
-32,-212,-8028,-53,78,6,-7938,-12800,-12547,2339,1453,-44,7322,33,2355
-32,-212,-8028,-53,78,6,-7938,-12800,-12547,2407,1455,-126,7322,39,2824
0,-216,-7984,-72,77,18,-8962,-11264,-14339,2407,1455,-126,7322,39,2824
0,-216,-7984,-72,77,18,-8962,-11264,-14339,2407,1455,-126,7322,39,2824
0,-216,-7984,-72,77,18,-8962,-11264,-14339,2347,1455,-97,7322,33,2392
0,-216,-7984,-72,77,18,-8962,-11264,-14339,2347,1455,-97,7322,33,2392
0,-216,-7984,-72,77,18,-8962,-11264,-14339,2347,1455,-97,7322,33,2392
-56,-100,-8036,-54,80,53,-7938,-11520,-13315,2347,1455,-97,7322,33,2392
-56,-100,-8036,-54,80,53,-7938,-11520,-13315,2347,1455,-97,7322,33,2392
-56,-100,-8036,-54,80,53,-7938,-11520,-13315,2347,1455,-97,7322,33,2392
-56,-100,-8036,-54,80,53,-7938,-11520,-13315,2347,1455,-97,7322,33,2392
-28,-144,-7992,-73,87,28,-6402,-10496,-13059,2357,1449,-89,7322,33,2374
-28,-144,-7992,-73,87,28,-6402,-10496,-13059,2357,1449,-89,7322,33,2374
-28,-144,-7992,-73,87,28,-6402,-10496,-13059,2357,1449,-89,7322,33,2374
-28,-144,-7992,-73,87,28,-6402,-10496,-13059,2352,1475,-68,7322,33,2364
-28,-144,-7992,-73,87,28,-6402,-10496,-13059,2352,1475,-68,7322,33,2364
-28,-144,-7992,-73,87,28,-6402,-10496,-13059,2352,1475,-68,7322,33,2364
-28,-144,-7992,-73,87,28,-6402,-10496,-13059,2352,1475,-68,7322,33,2364
-28,-144,-7992,-73,87,28,-6402,-10496,-13059,2352,1475,-68,7322,33,2364
-28,-144,-7992,-73,87,28,-6402,-10496,-13059,2352,1475,-68,7322,33,2364
-28,-144,-7992,-73,87,28,-6402,-10496,-13059,2352,1475,-68,7322,33,2364
-28,-144,-7992,-73,87,28,-6402,-10496,-13059,2352,1475,-68,7322,33,2364
-28,-144,-7992,-73,87,28,-6402,-10496,-13059,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
0,-124,-7976,-57,81,39,-7170,-13824,-12291,2352,1475,-68,7322,33,2364
